water_pH,TDS,water_temp
6.26,373,25.31
7.34,420,23.88
8.99,418,23.69
6.18,295,24.44
9.07,342,23.25
8.69,313,24.13
7.77,343,23.75
8.74,304,24.56
8.58,338,22.94
8.26,315,24.38
7.68,293,24.19
7.74,431,23.25
9.24,305,24.63
8.25,313,24.63
6.77,329,22.19
7.15,433,23.38
6.24,507,26.56
7.96,330,24.5
8.15,319,24.31
8.57,332,24.88
8.2,330,24.63
7.6,269,24.94
8.18,304,24.5
6.93,303,25.0
7.85,304,24.69
7.6,268,24.81
6.84,537,25.81
5.63,298,24.94
8.76,315,22.75
9.15,335,23.69
10.47,382,24.75
8.66,353,24.19
8.64,303,23.81
8.21,334,23.5
8.67,342,23.44
7.6,268,24.81
7.33,543,25.94
5.75,1020,24.19
6.78,319,24.44
7.45,330,24.69
7.39,410,24.19
7.56,295,24.25
8.73,339,23.63
8.36,342,23.38
8.76,332,24.69
7.11,438,23.5
10.04,367,24.63
8.42,380,24.44
9.56,343,23.69
6.3,304,24.38
6.26,291,24.88
8.51,373,25.25
6.47,440,23.69
8.68,343,23.69
10.58,342,23.38
6.58,305,25.31
5.77,556,26.56
8.84,326,24.94
9.4,771,22.94
8.46,340,23.0
10.28,408,24.13
9.54,351,24.44
8.42,424,24.63
5.71,529,26.69
7.17,554,26.19
9.38,311,24.63
7.28,327,22.19
6.2,320,23.88
8.61,369,25.0
6.1,325,24.44
9.18,308,23.63
6.15,442,23.81
9.41,310,23.63
6.98,841,24.5
11.43,390,24.06
8.11,310,23.63
5.76,305,25.06
6.48,428,24.88
8.85,346,23.5
7.66,303,24.94
9.97,304,23.88
7.37,328,24.44
5.63,442,24.13
9.53,374,24.44
5.72,534,26.13
5.57,509,25.56
6.18,302,24.19
7.59,305,25.31
7.76,410,24.25
7.83,311,24.81
5.82,303,25.06
6.78,343,25.31
7.7,340,26.06
8.03,332,24.88
5.82,439,24.13
7.3,415,24.0
8.87,349,24.19
9.83,340,23.25
10.15,343,23.81
8.91,337,23.75
6.83,373,25.06
8.14,339,25.63
7.36,329,22.69
8.32,339,25.19
7.56,305,24.94
8.85,272,24.19
6.71,294,24.75
10.17,402,23.56
8.87,306,23.94
8.96,343,23.69
6.89,325,24.06
9.01,343,23.75
8.31,317,24.19
10.67,379,24.0
7.9,406,24.19
8.98,343,23.69
7.61,706,24.56
9.05,424,24.63
8.77,304,24.38
7.6,268,24.75
8.12,329,22.75
6.16,304,24.25
9.0,346,23.5
8.38,418,23.63
5.91,868,25.0
5.94,305,24.81
6.91,334,23.56
8.03,802,23.69
8.59,344,23.56
6.95,335,22.69
9.74,342,23.38
6.89,531,26.13
6.52,296,24.63
6.28,538,26.88
5.7,465,26.44
7.95,351,23.94
7.31,342,23.25
6.96,334,25.0
8.28,342,23.31
7.05,340,23.06
8.3,365,24.56
8.44,379,24.19
5.94,442,23.75
7.58,268,24.94
9.12,293,23.81
7.6,555,25.69
6.05,304,24.31
6.98,541,25.5
9.78,316,24.0
8.28,330,24.75
8.6,307,25.0
7.43,570,24.19
10.19,286,23.75
8.3,327,22.13
6.14,295,24.19
6.72,332,25.19
7.34,555,25.75
8.11,331,24.31
7.54,270,24.19
8.3,327,22.25
8.71,334,24.69
9.42,350,23.63
6.86,361,24.75
6.8,435,23.81
5.51,321,24.13
8.0,421,23.5
8.73,336,23.06
6.42,311,23.38
6.91,902,24.44
9.23,306,24.25
7.27,310,24.19
5.56,324,25.0
5.87,304,24.31
8.85,430,24.81
8.86,346,23.44
9.63,350,23.5
6.51,337,25.31
6.32,444,24.0
7.3,332,23.25
8.12,346,23.63
6.93,327,22.63
5.81,282,24.63
10.3,306,24.06
7.37,268,24.94
9.1,416,23.69
9.8,342,23.13
7.32,294,24.5
10.2,297,23.75
8.53,329,22.19
6.21,1401,26.56
5.76,568,26.63
8.6,329,22.5
7.79,332,24.69
6.85,441,23.31
9.6,689,25.06
10.03,765,23.06
8.55,421,24.88
5.52,421,24.88
8.3,307,24.88
6.25,310,24.31
6.3,441,24.19
8.64,441,24.25
6.91,318,23.5
9.48,310,23.75
6.92,325,24.06
7.46,555,25.88
9.42,310,24.0
9.3,310,23.81
8.42,341,25.38
7.55,309,24.81
8.61,332,26.06
8.29,700,24.56
8.69,338,23.13
7.94,346,23.56
8.25,319,24.56
6.7,443,23.25
5.59,496,25.44
7.96,305,24.63
5.8,430,24.88
9.35,346,23.56
8.94,336,23.06
6.94,334,25.06
8.25,341,23.69
8.46,363,24.31
6.65,295,24.31
8.29,342,23.31
8.44,331,22.38
8.53,328,25.0
8.25,306,24.44
6.48,342,25.19
7.24,313,24.69
7.09,336,22.0
8.93,306,24.5
6.57,1134,23.88
8.04,341,25.44
7.64,297,24.31
5.53,437,23.94
7.66,328,22.0
9.02,309,24.88
5.8,309,25.13
7.83,333,24.19
6.93,295,24.38
9.74,374,25.88
7.3,315,24.69
10.19,338,23.13
7.64,380,24.56
7.82,409,23.38
8.62,317,24.13
9.47,306,24.31
7.49,266,24.81
7.06,435,23.56
8.03,307,24.56
8.52,295,23.94
9.81,338,23.19
10.31,953,22.63
6.11,514,26.06
7.8,444,24.25
8.53,329,22.31
9.16,346,23.63
7.53,314,23.56
10.26,306,24.31
10.0,369,24.81
7.52,305,24.75
7.36,374,24.06
7.1,328,22.06
6.97,317,24.19
6.43,532,26.81
6.84,375,24.94
7.96,316,23.94
9.34,345,23.75
8.55,342,23.06
8.46,339,25.19
6.93,325,23.88
8.15,350,23.63
9.86,345,24.13
6.5,330,21.94
8.7,312,23.75
6.25,322,22.06
6.02,295,24.31
9.06,338,23.0
7.98,342,23.13
9.59,967,23.81
9.8,288,23.75
6.63,334,25.19
8.5,340,23.38
7.65,331,22.75
8.85,338,23.06
5.58,562,26.63
6.3,338,24.44
6.28,296,24.63
9.56,368,25.5
7.6,270,24.13
9.14,313,24.31
7.34,546,25.69
7.34,269,25.25
7.86,331,22.25
5.79,351,25.69
8.35,945,24.88
8.56,329,24.31
8.32,376,24.38
5.77,361,24.63
8.82,342,23.31
6.81,354,23.5
7.09,304,25.56
9.33,341,23.75
8.09,790,23.63
6.25,373,25.19
7.05,326,22.94
5.98,522,26.19
5.59,556,26.63
8.79,338,23.0
6.68,524,25.44
8.33,342,23.31
7.07,440,23.38
7.16,369,24.94
8.14,340,24.69
9.71,338,23.0
7.56,462,23.75
8.56,413,25.44
8.33,332,25.06
8.58,329,22.31
9.37,367,24.81
10.21,372,25.5
6.35,533,25.38
7.54,329,22.75
10.39,344,23.56
5.97,521,26.56
7.74,335,24.25
5.52,376,24.69
7.6,270,24.31
9.81,341,23.75
10.88,365,24.81
7.32,266,25.38
7.15,1411,26.13
7.79,415,24.25
6.12,294,24.88
5.97,541,26.63
8.39,307,24.81
7.7,343,23.69
7.59,310,23.56
8.86,413,24.19
9.74,350,24.69
6.62,307,24.75
5.79,324,24.63
5.61,326,24.88
8.41,361,24.63
6.81,282,24.5
6.04,520,25.88
8.86,351,24.38
7.23,341,25.5
7.2,340,24.88
6.96,441,24.19
7.76,326,24.81
7.0,321,24.25
8.46,759,22.69
7.57,316,23.75
7.55,333,22.75
8.87,349,24.0
8.35,342,23.13
6.2,435,23.56
10.79,367,25.0
7.25,331,22.56
7.32,270,24.25
7.05,717,24.25
8.05,340,23.25
5.57,507,26.5
7.22,438,23.56
8.14,329,25.88
6.51,325,24.5
6.04,438,23.5
9.09,336,22.88
9.0,344,23.38
9.38,338,23.25
9.85,339,22.75
10.37,375,25.31
5.83,269,25.0
8.55,421,23.63
7.57,349,23.75
6.81,325,24.06
9.76,416,24.88
7.24,298,24.75
6.52,312,23.69
7.59,312,24.13
8.59,307,24.69
11.35,395,23.38
10.29,387,22.94
8.2,343,23.81
5.6,520,25.81
8.18,771,23.69
7.37,305,24.81
8.38,299,23.94
6.36,341,25.81
6.16,672,25.44
7.29,303,24.75
6.71,533,25.31
7.45,350,23.5
7.96,418,23.88
9.1,667,24.19
5.93,333,22.13
10.07,363,24.56
5.59,294,24.94
5.93,547,26.5
6.9,312,23.88
5.73,520,25.88
6.04,376,24.69
9.33,309,24.75
6.01,313,24.31
9.15,304,24.19
8.47,330,24.88
9.91,345,23.75
8.95,336,23.13
10.19,364,25.06
9.07,307,24.81
7.3,528,26.0
9.99,297,23.81
10.19,299,23.75
8.56,335,22.75
8.54,344,23.56
6.78,444,23.94
5.96,297,24.25
8.91,429,24.56
8.16,317,24.25
9.98,651,23.69
7.07,296,24.88
8.29,317,24.69
8.89,338,23.06
7.09,341,25.44
7.1,340,26.0
9.4,304,24.5
7.19,381,24.19
8.19,426,23.06
8.42,346,23.63
9.2,329,24.19
7.26,442,24.13
11.43,388,24.06
6.09,303,24.88
8.65,313,24.56
7.67,521,25.38
8.75,418,23.75
5.99,549,25.81
7.76,538,25.56
9.66,338,23.0
6.39,548,26.06
7.85,308,24.25
6.3,433,23.38
6.38,519,26.5
10.14,339,22.81
7.38,445,23.5
8.29,426,23.13
8.82,413,23.69
5.73,538,26.63
7.46,338,23.0
7.07,329,22.56
7.3,270,24.19
9.36,312,24.06
8.34,378,24.31
6.35,553,26.63
7.29,312,23.63
8.44,309,24.63
6.13,369,24.94
7.02,321,24.06
6.62,317,24.25
8.52,315,24.5
6.16,439,24.13
8.26,423,24.69
5.9,302,24.25
10.12,357,24.06
6.7,443,23.31
8.3,341,25.19
8.04,378,24.75
10.12,304,24.31
8.04,342,23.56
9.5,365,24.63
8.92,343,23.81
6.24,539,26.25
7.6,252,25.25
9.44,339,22.81
8.59,423,24.63
5.52,532,26.88
8.84,329,24.19
7.51,415,24.13
5.59,325,24.31
10.13,344,23.31
9.37,303,24.94
8.77,340,22.94
6.6,435,23.44
10.38,283,25.0
7.03,298,24.38
8.61,416,23.56
8.5,338,23.0
8.12,317,24.56
6.39,442,23.88
5.72,296,24.75
10.43,306,24.25
7.7,306,24.19
8.53,391,24.75
6.91,344,23.19
9.13,343,23.75
8.14,334,23.25
9.42,423,24.88
10.57,341,24.31
10.1,337,22.75
9.83,374,25.94
8.22,350,23.63
8.07,395,24.81
9.8,342,23.44
8.29,331,24.25
11.02,339,24.31
5.72,432,23.81
5.98,1537,26.31
10.21,394,22.94
8.04,342,23.44
6.72,537,25.88
9.18,340,23.0
10.44,342,23.31
6.64,331,25.25
5.63,321,24.13
7.1,367,24.94
8.51,350,24.56
7.22,415,24.0
5.91,512,25.69
7.02,332,24.81
6.6,544,25.56
9.31,344,23.44
6.43,529,25.69
8.59,418,23.81
6.32,438,23.56
8.54,340,24.94
6.18,437,23.69
7.34,546,25.94
7.66,314,23.63
6.62,305,24.88
7.6,266,24.75
5.72,425,23.75
5.87,556,26.63
8.9,344,23.25
8.4,423,24.75
8.67,338,23.19
8.47,338,23.06
5.82,321,24.19
7.82,350,23.63
9.73,304,24.0
9.22,342,23.44
8.64,329,24.19
8.39,336,22.94
7.44,439,24.25
6.85,295,24.19
9.43,368,25.38
5.79,325,24.38
6.2,1333,25.13
7.44,308,24.38
7.77,342,23.38
6.62,328,22.06
6.75,442,24.0
7.0,434,23.13
9.14,410,24.06
11.24,343,24.38
6.99,349,24.0
7.49,270,24.25
8.77,376,26.06
7.49,329,22.69
5.95,321,24.13
6.57,305,25.44
7.07,343,25.56
8.31,336,23.06
8.43,309,25.06
9.83,336,22.94
9.15,344,24.69
8.66,344,23.44
9.27,311,24.63
9.9,343,22.75
7.81,1422,25.31
7.68,544,25.44
9.73,340,23.13
6.02,313,24.56
9.06,331,22.75
9.26,350,24.75
7.86,309,24.69
9.05,345,24.44
7.7,338,23.19
6.88,359,25.75
7.59,309,24.75
6.15,294,25.38
9.0,314,23.94
9.05,344,23.5
6.87,304,24.31
6.89,320,24.69
6.74,294,24.75
9.47,310,23.81
8.04,329,22.69
9.53,341,23.75
8.09,329,24.31
7.38,446,24.19
6.99,783,25.88
5.9,306,24.0
7.11,293,24.25
11.82,385,22.75
8.36,340,23.0
6.41,339,25.38
7.1,453,23.56
8.29,342,23.19
7.37,306,25.38
9.2,888,25.88
5.56,432,23.94
6.74,460,23.81
9.19,370,24.25
6.9,426,23.13
6.86,452,23.63
6.37,361,24.63
7.26,332,24.75
8.92,344,23.38
10.28,342,23.25
9.38,367,24.88
8.93,414,24.56
8.25,314,23.56
7.08,315,24.69
6.24,539,26.31
7.53,304,24.56
7.81,314,24.0
7.13,341,25.94
7.04,342,24.88
9.67,302,24.19
7.85,415,24.0
9.5,346,23.31
9.97,332,22.88
9.06,408,25.5
6.4,783,25.38
6.42,519,26.56
9.81,299,24.13
7.38,340,23.19
6.65,312,23.56
9.32,309,24.69
8.0,527,25.31
9.22,366,25.13
6.92,307,24.94
8.52,329,22.56
7.8,535,25.5
9.22,311,24.19
9.75,345,23.75
7.52,452,23.63
8.37,341,25.44
9.05,344,23.44
7.99,416,23.69
8.23,366,24.25
6.83,312,23.56
6.74,321,23.88
7.8,340,24.94
11.36,386,22.5
7.83,352,23.75
9.96,365,24.81
7.51,305,24.75
8.49,368,24.25
9.55,345,24.31
7.54,344,23.56
8.47,336,24.81
6.17,546,25.94
9.61,365,24.63
7.38,415,24.13
8.7,395,23.88
9.21,333,22.75
6.93,624,24.69
8.4,783,25.5
6.32,513,26.5
7.43,361,24.56
9.21,741,24.19
6.63,302,24.31
8.17,302,24.13
8.79,310,23.63
6.05,442,24.06
8.56,417,24.06
8.4,342,23.06
6.88,753,25.06
6.87,432,23.75
8.48,297,23.81
8.91,340,23.25
9.76,382,24.69
9.43,314,23.94
8.61,329,22.56
8.37,341,25.5
8.89,339,23.81
9.13,308,24.06
7.48,305,25.31
10.09,306,24.0
10.22,420,25.25
7.12,331,22.63
7.95,314,23.94
10.57,353,25.5
9.49,345,23.63
8.5,327,22.56
5.73,522,26.19
8.16,343,25.75
5.62,645,24.88
6.65,326,24.94
11.07,281,25.06
7.05,335,22.81
7.68,353,24.19
6.27,537,26.94
7.72,415,24.19
8.41,336,23.56
10.26,344,23.31
7.39,344,23.25
8.13,436,23.13
8.33,332,25.13
9.55,295,24.06
8.38,344,23.44
7.5,334,25.13
8.96,390,25.06
9.28,311,24.31
9.17,309,24.88
8.24,327,22.06
7.62,331,22.63
7.71,329,22.81
9.27,304,24.44
7.91,1100,24.13
9.25,413,23.75
6.85,319,23.94
10.28,417,23.19
7.78,305,24.56
8.35,317,24.69
8.72,438,23.63
7.62,436,23.38
5.79,523,24.75
6.05,361,24.63
9.73,882,25.25
8.97,344,24.69
8.37,441,23.19
5.83,556,26.63
6.31,350,24.88
7.78,331,22.5
11.52,385,23.0
5.88,294,24.75
8.18,443,23.5
7.02,331,22.25
5.99,350,23.5
6.16,508,26.06
9.08,303,23.88
7.2,343,23.75
8.9,341,23.88
7.31,444,24.06
5.72,417,24.19
10.22,412,24.38
7.01,331,22.56
5.53,530,25.31
6.2,340,24.5
7.99,311,24.75
8.2,415,23.88
5.58,496,25.44
7.14,418,23.56
8.12,434,23.13
8.53,335,22.69
7.06,539,26.19
9.76,363,24.44
8.72,344,23.5
8.88,735,22.69
5.7,468,24.75
8.49,342,23.25
7.67,549,25.69
7.46,331,22.38
6.84,783,25.44
6.19,321,23.88
7.3,343,25.88
8.08,450,23.63
10.49,342,23.44
9.16,438,23.5
9.19,868,24.75
9.99,302,24.0
8.69,305,24.56
8.61,349,24.5
8.71,332,24.44
8.04,334,23.13
5.53,504,25.44
9.17,344,23.44
9.3,307,24.56
8.16,336,23.5
9.36,344,23.5
7.5,329,24.19
9.18,343,22.75
8.86,421,24.88
9.72,304,24.31
9.62,753,23.13
6.02,547,26.81
8.12,1422,25.38
8.37,338,24.94
6.0,1483,25.94
7.48,361,24.5
6.87,325,24.19
5.61,324,24.94
9.36,306,24.44
9.23,765,22.69
7.4,420,24.13
9.78,306,24.44
7.9,309,24.94
7.06,541,25.5
6.2,683,23.44
9.5,308,23.56
6.41,439,24.13
6.87,327,22.13
5.93,314,24.94
9.5,354,23.44
8.1,783,24.63
9.15,344,24.75
9.07,307,24.56
6.08,514,25.88
7.27,334,23.5
7.6,352,23.69
8.13,413,25.5
7.24,331,22.56
7.06,310,23.94
8.76,771,23.56
7.86,334,23.25
7.5,339,23.63
10.35,868,25.38
6.83,319,24.56
6.21,1463,26.63
6.82,347,25.88
8.9,342,23.31
7.05,319,24.38
6.58,442,23.94
6.54,307,25.25
7.17,310,23.63
8.98,341,22.75
12.41,359,24.19
9.4,346,23.5
6.24,302,24.25
8.82,304,24.31
9.78,366,24.25
6.22,543,25.69
8.2,315,24.5
8.81,345,23.75
8.31,1092,23.31
8.11,338,24.75
7.96,316,23.94
8.6,346,23.44
9.54,342,23.56
7.55,350,23.69
7.6,264,25.38
6.89,440,23.44
7.99,348,24.56
5.6,496,25.44
6.71,307,24.5
8.12,344,23.31
8.61,363,24.44
10.28,336,22.94
7.61,431,24.31
7.44,532,25.44
6.45,305,25.31
9.21,366,25.38
6.16,519,26.13
8.4,329,22.13
6.17,523,25.75
10.03,340,23.19
7.31,329,22.69
8.18,381,24.31
6.99,379,24.06
6.97,331,22.56
8.07,317,24.63
7.32,449,23.81
7.28,418,23.94
7.1,297,25.56
5.64,533,26.25
6.22,541,26.56
6.23,341,25.31
8.47,790,23.63
6.85,383,24.06
7.26,333,22.69
8.05,340,23.25
7.22,269,25.19
6.51,442,24.13
8.23,306,24.38
9.28,312,23.56
8.07,450,23.56
9.21,334,23.06
9.64,783,23.75
7.51,309,24.63
8.72,342,23.31
7.28,270,24.31
8.07,314,23.94
9.33,306,24.06
8.94,363,24.19
7.06,413,23.88
9.18,349,23.88
6.26,352,23.75
7.0,540,25.88
8.62,342,23.56
5.92,437,24.0
7.35,340,25.0
9.68,377,24.88
6.6,561,25.69
7.81,331,22.69
7.19,332,24.75
7.74,314,23.88
8.73,306,24.31
9.09,344,23.63
7.43,735,22.63
8.8,363,24.38
6.05,424,24.56
8.92,342,23.5
9.68,338,23.06
6.45,296,25.31
5.8,326,24.81
9.65,363,24.63
6.98,542,26.19
8.69,332,26.06
6.38,437,24.06
7.6,332,24.81
5.6,285,23.69
9.95,334,22.88
6.31,439,23.94
6.95,438,23.06
8.57,342,23.44
11.71,388,22.44
6.36,557,26.0
5.88,513,25.44
9.42,431,24.5
6.61,312,23.81
7.81,337,22.81
6.24,425,23.81
9.44,308,23.63
7.01,341,25.31
8.2,334,25.06
9.25,307,24.94
6.37,435,23.81
9.55,345,23.69
10.35,337,22.75
8.98,689,24.44
6.67,294,25.25
6.09,361,24.31
7.19,332,23.13
8.63,262,24.0
5.89,320,24.75
5.96,367,24.94
8.1,311,24.44
8.29,311,24.75
7.38,543,25.88
8.09,420,23.69
7.6,265,24.75
7.8,332,24.5
7.68,304,24.31
7.74,317,24.56
5.57,443,25.81
11.16,415,22.69
7.21,301,25.5
8.55,332,22.88
5.86,325,24.25
8.25,317,24.25
5.97,467,26.81
7.95,313,24.75
7.64,329,22.69
9.32,308,24.25
6.28,421,24.5
11.07,412,23.25
8.38,313,24.5
5.58,471,24.75
6.43,341,25.25
6.25,302,24.38
8.73,343,23.75
10.21,303,23.81
6.89,295,24.25
7.52,306,24.25
8.6,344,23.63
8.2,344,23.13
5.6,447,23.94
8.88,338,23.0
7.02,418,23.5
6.22,555,25.94
7.07,295,24.5
8.48,363,24.56
5.6,533,25.0
5.56,562,26.63
8.86,310,23.75
8.25,440,23.69
10.09,336,23.31
7.63,314,23.69
10.01,340,23.25
6.75,343,25.31
11.81,385,22.63
7.15,327,22.25
8.13,434,23.13
6.33,325,24.25
5.77,451,25.81
8.32,327,22.13
6.07,363,24.63
7.31,329,24.25
6.52,529,26.81
7.92,423,23.5
8.4,338,25.13
8.73,345,23.75
11.04,388,22.63
7.88,341,23.75
7.97,324,22.0
5.84,524,25.38
6.94,266,24.44
8.51,336,24.75
7.9,416,23.75
7.35,306,25.38
7.62,305,25.13
8.63,433,24.63
7.91,415,24.13
9.08,372,25.63
8.92,304,24.06
8.95,346,23.63
7.75,327,22.25
6.29,305,24.94
7.32,267,24.25
13.9,338,24.44
7.59,331,22.56
5.92,514,25.0
7.34,332,25.0
8.55,339,23.63
6.83,373,25.13
10.49,388,22.56
6.51,312,23.69
5.68,1295,25.44
10.05,342,23.63
5.9,565,26.5
8.79,344,23.5
10.22,377,24.94
8.17,305,24.56
10.31,304,24.0
6.33,304,24.56
7.92,319,24.38
8.98,336,23.0
7.6,305,25.06
6.17,316,23.88
7.62,298,24.5
7.21,324,22.0
7.28,266,24.81
8.69,345,23.75
6.24,328,22.88
7.48,295,24.19
5.77,442,23.94
8.27,340,23.06
8.92,424,24.31
8.63,311,24.56
7.5,344,25.06
6.99,324,24.88
8.22,672,24.88
10.14,367,24.69
7.99,316,24.0
5.89,532,26.81
10.26,342,23.25
6.32,301,25.25
6.71,305,25.44
6.8,330,21.94
6.96,369,24.88
8.88,363,24.5
6.54,332,23.31
6.67,296,24.69
8.41,330,25.19
7.15,330,24.63
7.01,421,23.5
6.61,321,24.31
8.69,340,23.19
7.82,341,25.5
6.39,304,24.44
9.5,342,23.31
6.15,528,26.13
6.94,290,25.19
8.98,312,23.88
8.31,329,22.75
9.37,345,23.69
10.34,304,24.06
6.51,325,24.44
10.01,340,23.19
6.3,640,25.25
8.83,342,23.38
5.53,527,26.44
8.07,314,23.69
9.3,392,23.81
9.55,368,25.56
7.52,343,23.81
6.67,297,24.31
7.6,266,24.81
7.04,269,25.13
9.42,882,24.56
7.86,313,24.5
6.66,555,25.75
7.82,344,23.38
7.46,420,23.81
8.17,407,23.38
6.68,535,26.81
8.54,341,22.81
6.2,304,24.25
7.21,332,25.0
7.56,268,24.88
10.1,421,24.94
5.57,325,24.38
5.91,296,24.69
8.61,753,24.88
6.21,437,23.63
7.72,521,25.44
9.82,344,23.44
6.32,302,24.38
8.13,342,23.5
5.69,305,25.19
6.87,542,26.06
8.13,303,23.81
8.0,304,24.38
5.98,298,24.75
6.48,341,25.25
9.08,342,23.5
9.88,342,23.31
9.68,308,24.25
8.46,305,24.75
6.01,304,24.31
10.82,334,24.69
11.45,924,23.19
6.42,1092,24.13
9.24,408,25.25
8.34,329,22.63
8.34,346,23.44
8.44,344,23.5
7.03,298,24.31
5.85,444,24.19
6.51,314,23.75
6.9,324,24.63
8.13,338,23.06
9.46,346,23.63
7.54,252,25.25
7.6,270,24.88
8.33,350,23.63
7.76,340,24.94
5.95,367,24.94
5.86,523,25.75
7.87,337,22.75
6.28,321,23.94
7.3,361,24.44
6.21,406,24.19
9.3,368,25.31
8.42,307,24.75
6.96,1060,23.75
8.42,783,25.69
6.01,302,24.19
8.11,349,24.31
7.68,329,22.5
10.14,338,22.88
7.44,416,25.06
8.33,330,24.75
5.56,491,25.25
6.91,536,26.19
8.69,344,23.19
9.96,308,24.38
7.49,359,24.5
6.0,302,24.31
9.65,419,24.63
7.76,312,24.13
6.59,312,23.56
7.24,352,23.81
9.09,406,23.94
7.83,316,23.81
9.44,651,24.69
10.68,380,24.69
9.04,343,23.69
6.34,303,24.75
7.8,331,22.75
8.45,338,25.13
6.45,440,23.88
8.97,349,24.38
7.3,296,24.69
8.78,355,24.31
6.64,332,25.19
5.54,321,24.06
7.6,267,25.31
9.39,365,24.75
8.6,340,23.38
6.34,440,23.75
7.69,410,24.25
8.23,443,23.31
5.6,520,26.0
8.57,304,23.88
10.33,340,22.94
7.19,292,25.25
6.25,305,25.38
6.54,294,24.88
8.83,344,23.56
7.83,304,24.25
7.55,537,25.81
7.05,441,24.25
6.05,521,26.5
9.17,310,24.13
6.81,437,24.06
5.52,512,25.81
7.55,305,25.31
6.38,527,25.5
7.23,330,25.19
8.33,317,24.69
9.31,306,24.38
6.64,327,22.13
8.3,329,22.38
5.81,514,24.75
8.79,288,23.75
7.78,339,22.69
7.46,298,24.31
5.68,513,25.44
6.0,303,24.75
7.12,340,23.31
8.63,343,24.0
6.84,346,23.5
7.36,317,24.56
7.88,350,23.63
6.16,516,25.06
9.42,339,23.56
7.47,340,24.81
10.81,376,24.69
7.62,452,23.81
9.51,783,23.69
5.69,373,25.0
6.06,352,23.56
5.72,517,24.5
5.88,548,26.31
6.66,295,24.38
7.21,341,25.5
7.73,302,24.38
8.53,329,22.56
8.13,343,23.63
7.9,426,23.38
10.43,388,22.63
9.23,311,24.63
8.63,339,23.75
9.53,340,23.56
7.82,313,24.56
8.77,420,23.81
5.86,306,25.5
7.12,533,26.19
8.19,309,24.69
6.88,543,25.81
8.2,343,25.81
8.87,365,24.63
6.88,381,24.31
8.91,413,24.13
9.18,341,23.75
6.79,314,23.69
7.11,436,23.38
5.66,488,25.38
8.26,438,23.13
8.16,330,22.06
9.4,345,24.13
8.92,416,23.69
8.77,307,24.63
9.7,372,25.5
9.21,426,23.44
8.61,340,23.25
8.21,350,23.56
8.32,418,23.5
10.24,410,24.31
5.52,496,25.31
7.81,334,24.44
5.88,303,25.0
7.48,329,22.19
7.57,345,23.69
6.53,314,23.81
6.84,431,23.13
9.83,342,23.31
9.46,302,24.0
7.42,331,22.44
7.73,683,24.38
5.85,385,24.44
8.94,340,23.06
6.5,307,24.56
8.63,342,23.44
9.56,304,24.31
5.59,522,26.19
6.54,330,22.06
8.51,342,23.44
9.53,338,23.0
6.76,287,25.19
9.03,366,24.25
6.17,320,23.88
9.97,361,24.31
6.07,302,24.25
9.67,635,24.06
7.29,540,25.94
10.67,396,22.88
7.61,532,25.56
10.01,361,24.56
7.3,334,25.06
6.09,486,23.75
10.29,340,23.25
7.66,543,25.81
7.49,426,23.31
7.7,338,24.81
11.49,398,23.13
10.0,343,23.69
8.75,345,23.81
10.02,343,23.69
6.99,338,24.81
10.2,343,23.88
7.51,350,23.5
6.02,280,24.69
9.73,341,23.75
5.9,296,24.5
7.74,314,23.63
7.49,543,25.75
7.64,329,22.75
7.21,305,24.81
8.91,1109,24.25
7.04,325,24.13
9.03,440,23.63
8.45,445,23.44
9.34,909,23.06
9.5,303,24.94
9.89,340,22.94
8.17,333,22.56
8.82,338,23.25
7.92,429,24.31
7.32,338,24.81
9.93,342,23.44
7.78,339,23.63
10.97,365,24.63
6.89,315,24.69
9.66,367,24.69
9.59,428,24.88
8.44,339,23.63
7.08,317,24.5
5.91,367,24.81
8.37,441,24.19
5.86,305,25.06
8.66,307,24.38
8.2,319,24.25
10.17,777,23.38
7.13,315,24.69
8.93,306,23.69
9.29,388,25.38
7.54,379,23.94
5.55,298,24.75
7.21,316,23.5
6.73,316,23.81
6.4,667,25.13
10.09,777,23.0
7.62,328,21.94
8.31,438,23.19
5.56,296,25.25
8.22,340,23.31
9.74,338,23.0
11.12,771,24.25
9.68,373,24.69
9.09,339,22.75
5.71,434,25.63
8.79,376,25.75
8.02,304,24.31
9.89,342,23.38
5.63,455,26.38
8.43,433,23.5
5.51,556,26.63
6.0,540,26.94
6.81,296,24.56
6.11,308,23.81
9.42,753,23.31
6.8,332,23.38
9.71,771,23.5
8.95,310,24.13
9.75,369,25.0
5.94,515,25.63
9.69,297,23.88
6.7,536,26.31
8.07,318,23.94
8.08,341,23.75
9.02,346,23.38
6.92,325,24.25
8.66,882,24.13
8.8,331,22.75
7.7,309,24.63
7.02,446,24.19
7.27,361,24.56
10.34,672,24.31
5.52,298,24.81
8.42,370,24.06
8.28,747,22.63
9.52,305,25.06
6.09,305,25.38
6.7,441,23.19
10.1,342,23.31
9.95,411,23.81
8.03,433,23.19
9.75,340,23.31
6.85,441,23.19
5.56,521,25.56
7.58,270,24.88
10.55,366,25.38
11.92,339,24.25
8.48,440,23.5
6.69,452,23.75
9.77,346,23.31
10.6,392,22.81
8.39,426,23.44
5.74,343,25.38
9.96,304,24.0
9.03,310,23.81
5.96,568,26.63
5.86,544,26.56
5.86,510,25.44
8.67,334,24.5
7.04,319,24.38
7.87,329,22.69
5.87,294,24.88
8.74,338,22.94
6.95,340,24.88
